Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22
CAMTA2	-0.854346058	-0.19032125	-0.330582122	0.190432611	1.410350927	-0.002561991	0.864135423	0.558354224	0.041766194	0.234539784	1.113235609	0.561371523	-0.356841923	0.657089683	-0.854606813	-0.018391997	-0.103699374	1.570359701	-0.881744358	-3.477213768	-0.097351817	-1.689708228
CANT1	-1.545648568	0.726166352	-0.270536865	-1.289017823	-0.324204376	-2.046404459	-0.870402752	-0.769595368	-1.418342782	1.376718316	0.191498706	0.1594338	-0.255160829	-0.726457974	0.396809976	0.383869058	0.580162704	0.933188855	0.766368191	-0.421597299	-0.327690287	-0.354073587
CAPN10	1.235059722	-2.015571493	-0.957610806	-0.361187488	-2.624454471	-0.356239419	0.189016292	0.097133377	-0.870192663	0.351784486	0.887859267	-0.223878056	-1.315333057	-0.693621763	-1.139162269	-1.87881836	-1.325998996	-1.135930371	-0.311581637	-0.119218649	-1.344547648	1.732349081
CAPN5	-1.894515068	0.814720296	0.811479513	-0.09473889	0.048297478	-0.93135696	-2.81031508	-0.663798676	-0.392584876	1.168780877	0.670054916	0.815253049	-0.078068465	1.057788972	1.086751262	1.192267221	0.75272233	0.783859787	-0.865550001	-2.154534433	0.366032454	-0.596054539
CASD1	-1.589945034	0.99438047	1.377324384	-0.451289574	0.673061651	-0.945925805	0.173378216	-0.763981135	-0.103193056	0.177847359	-0.3386081	1.226601116	0.038765079	0.70088241	1.746912677	2.18112966	1.743400152	2.021661641	0.232150624	-0.82281804	0.988984034	-0.736689286
CASZ1	-1.7110226	0.158672428	0.859344758	-1.714575234	1.760275191	-1.430930445	1.763699946	1.33564806	0.02728359	0.495539707	-0.729702215	0.073999989	0.872592218	-0.982561595	0.23270593	0.253264058	-0.037960665	1.978830319	0.516411569	0.875915711	1.2931661	-1.566443447
CAT	-1.361544797	1.819220993	-0.946815895	-1.218917883	-1.111376732	-0.123950972	0.347918605	-0.477582353	-0.930982379	1.152464932	-0.291762786	-0.521583807	-0.561910505	-0.150658909	0.91115737	0.396239273	0.65452387	0.575962824	2.811806008	0.911704166	-0.299938254	0.095323557
CCBL1	1.996084295	0.10103683	-1.524361522	0.096676624	-0.831950851	0.901352943	1.545002966	0.449816191	-0.439508261	-0.594309765	-0.161179902	-0.024677295	1.559377368	0.698385833	-0.849069892	-0.101093481	-0.419039553	-1.033413815	0.538021247	2.143478787	-0.803866393	-0.055046333
CCDC178	1.145803711	-0.635840326	-1.193691817	1.171356106	-0.065826078	0.931451983	-1.150413837	-1.386300456	0.362637847	2.013661824	0.668584685	2.1098717	-0.690224439	0.227994355	1.116828682	1.991599224	0.24316751	0.349107905	-0.296195705	-1.210913691	0.754486902	-0.99893495
CCDC64	1.007987578	-0.977445086	-0.547628974	-0.498831223	-0.463970273	0.725230608	-3.506967264	-0.210133881	1.383338079	-0.877178275	1.047808804	-1.323394151	-2.593926109	0.191538292	-0.977248758	-0.582599211	-1.546542227	-0.700451616	-0.368177186	-0.019156468	-0.337805024	1.931711162
CCDC80	1.137571295	0.819674332	-0.344587415	0.86290882	0.630556739	1.40101119	3.066872767	0.167144372	-0.927859388	1.162686286	0.446279703	0.638580963	0.981671404	0.98878836	0.411643301	0.128174866	-0.105020454	0.155128052	-0.720061187	-1.836070554	0.258787294	-1.50559742
CCDC96	0.317537945	-0.155081668	1.618788845	-0.736214014	0.190953692	-0.188399099	-0.834557439	-0.024974744	-0.834557439	-0.235257467	-0.415778094	0.849289387	0.33529572	1.860821443	-0.364290926	0.422716961	-0.527477818	0.087937187	-1.281242683	-2.79460212	-0.159007246	-0.030785119
CCL13	0.106982797	0.390172964	-1.413129146	-0.235685437	-0.289529724	-0.243954818	-0.447360908	-0.683612171	-0.572327541	1.942589526	-0.409568293	-0.199883222	-0.947161592	-0.035945199	1.909118234	1.880176062	2.41364455	-0.507211418	0.175697594	-0.979082596	0.105690342	-1.01632876
CCL20	-0.558887882	-0.145522176	0.533462084	-0.389497075	0.938484531	-1.119714763	-0.951566254	0.140020647	2.02338342	0.035483621	0.537989327	0.794794126	1.18705164	-0.092002378	-1.464560851	-1.426672081	-1.186666998	-0.779350893	0.817638772	1.446297006	0.275642319	1.490349308
CCNB1IP1	-1.356870211	1.080717546	-0.919982377	0.003969653	-0.0557279	0.407919869	-0.267239606	-0.962171401	0.157859786	-0.528129945	0.1862263	-1.631168224	0.981654711	-0.4845382	-1.41239069	-0.964672655	-0.851409887	-1.201510463	-0.093817362	0.470062924	-1.615111083	1.662276001
CCR10	2.165402334	2.857933063	-0.581212049	0.120629415	-0.428179209	-0.760371798	0.64453258	0.02964655	-0.461199432	1.269453907	0.979935015	0.860336709	-1.00552483	0.139016701	0.416823158	-0.507768125	2.386197732	0.265840518	0.446800366	-1.153325558	0.416390288	-0.802593322
CCT4	-0.508720831	2.070308591	-1.52537175	1.069887992	-1.443223389	-1.094297809	0.918018292	-1.460244419	-0.905718827	0.187082025	0.456841121	1.056240846	0.479037143	-0.700208412	-0.166789146	0.217392627	-0.415261439	0.185120795	-1.068667379	0.371610933	0.925249597	-0.596899646
CD14	-0.278499818	2.309129713	1.548674646	0.375178035	0.516858138	-1.710315789	-0.708799835	-0.351413739	-0.113820378	0.834573379	0.967331911	0.648326921	0.99983324	0.349896228	-0.182006856	0.888126257	0.820711786	-0.313990002	0.293866492	-0.266410971	3.09410491	-1.078355415
CD36	-0.580717002	2.642075874	-0.186123473	-0.254641494	1.542993731	1.813290852	0.264292064	-1.181852081	-0.520706519	1.038422509	0.798881465	-0.83173072	0.172628318	0.958657949	0.914059016	2.200006575	1.318642821	1.21697426	1.316032659	-1.15478289	2.038258783	-1.468810674
CD81-AS1	-1.057204198	1.126027388	-0.955749414	0.058171322	-0.486643011	-0.648822091	-0.180233235	-0.576303398	1.195563511	0.403850019	-0.437469594	-0.227028233	0.892941491	1.808470719	-0.169659592	-0.442389325	0.017232448	1.654002023	0.691358226	1.009977787	1.075690382	1.161333781
CDC25A	1.577854665	-2.297003192	-0.1278888	0.063099232	-0.374411691	-0.181637255	-1.516139465	0.212646555	0.006740015	-0.0885837	-0.785145269	2.208961246	0.584539178	-0.906825208	-2.109630886	-1.113226405	-0.844064981	0.382075898	1.47841596	1.597268324	-1.16316942	0.966324136
CDCA2	0.018189586	0.493799315	-0.482375005	-1.038263191	0.559234797	0.230130169	-1.611876818	-0.234285646	0.310718684	0.158380751	-0.990955904	-0.490196243	2.123152148	-0.440372004	-2.308503847	-0.118951889	-1.41000677	0.506545024	0.239555201	-0.551913833	-0.242319146	0.437717488
CDH6	0.062132865	-0.542120618	0.01368186	0.809463842	0.600084613	2.679283698	0.955185294	-0.284598256	0.07594958	-0.298950338	0.775082051	-0.735206202	-1.173077103	1.743405753	0.525871925	0.072541919	-0.787267754	-1.365121976	-0.877778541	-0.844365365	0.141853499	1.188815704
CDHR2	-1.981355043	-0.235462012	1.30411152	-0.423414753	-0.054646307	-0.74437147	-3.554359968	-0.578406187	0.600758508	0.622339669	1.392370057	1.271335705	-0.900044728	0.696671049	-0.232191832	0.542090601	0.11872288	0.853504131	0.113114279	-0.081952714	1.304251176	-2.073080181
CEACAM7	-2.23839962	0.431892186	0.537284049	0.172209579	0.412393153	-0.72095204	-2.781116834	-0.562022547	0.392647108	0.339458068	0.402209676	0.556297471	-1.306300639	0.741064359	0.658039924	0.793409953	0.462693179	0.607005518	0.397639465	-1.513150318	0.972856939	-0.34339465
CENPL	-0.685348869	-0.494416508	-0.191194517	-0.82518579	-0.278198714	-0.045157808	-3.192978153	-1.144286766	0.849161021	-1.002667686	0.576072456	0.399702889	0.259162345	-0.529685509	-1.96158401	-0.443206172	-0.871478067	1.078726376	0.502906297	0.715917572	-0.443206172	1.44109135
CEP104	1.069454273	0.781817188	-1.200247616	-0.467844636	-1.915951821	1.48475223	-0.212116951	-0.627548355	-1.162995316	-0.156104861	-0.366642375	0.641340182	-0.736542539	-0.678340337	-0.207278201	0.428285113	0.693244009	-0.926958479	-1.880897461	-0.655914664	-0.840553582	0.686256702
CEP55	0.024554498	-0.633382898	-0.902997995	-2.156284071	-0.641218913	0.840255593	-1.684407632	-0.592615971	0.561851638	0.144979964	-0.977881785	-1.116589855	1.467863231	-0.359700271	-2.633031721	-0.498959023	-1.369770258	0.425291896	1.429681389	1.029730633	-0.348829545	0.426586321
CEP70	-2.414168272	0.74047332	0.898816602	-0.619848564	0.708150939	-0.757696092	-0.395957705	-0.358411316	0.157655654	0.289877164	-0.268906691	0.354663193	0.036263204	-0.023802194	0.851191145	0.874131061	0.914065577	0.854535336	0.609813281	-0.153859512	-0.01054915	-0.485985567
CFH	0.056676036	1.817297608	1.056987995	2.369591173	2.390583389	1.254550565	-0.20791255	0.213114463	0.452498002	0.605877267	2.433233751	0.376887125	0.037911181	0.526400524	1.125856955	0.951608758	1.750114491	1.034614206	0.659826876	-1.030218752	0.730696768	-0.459288434
CHD4	1.033570104	-0.903822975	-0.458758511	1.003116645	-1.95065401	0.812397069	-0.076145116	1.556378677	0.080369071	-0.737011402	-0.482666711	0.209864435	0.530825279	0.308773137	-1.542029605	-0.760484364	-0.133576831	-0.100756772	-0.947761727	0.388657836	-1.709909436	-0.058725096
CHID1	1.637366997	-0.034901285	-0.050811552	0.466420363	-0.572882355	-2.111691517	-0.298275897	-0.187875983	-0.182748533	0.944803117	-1.033089818	0.492642403	1.816663393	-1.370762834	-1.039417474	-1.349259718	0.214741707	-1.192437506	0.452068084	2.670120574	-1.342359319	0.047500272
CHL1-AS2	1.546810808	-1.696827516	0.258634961	1.374723174	1.124249089	-0.455332378	3.399255876	-0.020777947	-0.124814391	-0.174987699	0.168281818	-0.104012596	-0.816709653	0.047045323	2.536920294	1.288607679	1.152524624	0.115019234	-0.591734734	-0.539934779	1.911431625	-1.416501472
CHODL	1.740250017	-0.156982477	1.299065676	2.094606332	1.528943882	1.587334459	1.788611289	2.406775691	-0.784558892	-0.188201643	1.342945436	0.644981884	-1.106676484	1.475767162	2.650435999	1.234737351	1.260547916	0.472961412	-0.923303267	-0.787755351	-0.516611671	-2.022767852
CHPF	1.221604288	0.803403612	-0.651195585	0.730677293	-1.282848437	-0.852967114	-1.102834413	-1.59832167	-0.651090323	-0.071881559	0.828188639	0.238562467	1.874006829	-0.637854229	-1.894763927	-2.061315661	-1.077947149	-1.12648453	0.166680317	0.024999895	-1.058627455	0.734726865
CHRNE	1.96029757	-1.310057619	-1.032483026	-1.763739717	-0.467983151	0.165990819	-1.549646224	0.364477261	-0.64854434	1.032537463	1.610692094	0.846799326	-0.312789719	-2.314099806	0.123271393	-1.983004853	0.36079272	0.022775272	-1.34857011	0.440704113	0.46047481	0.527459838
CIDEC	-0.968274963	0.249055839	2.700565368	-1.913183437	3.040199494	-0.729148936	-0.98362793	-1.955833946	-0.273338154	0.220217956	1.633687021	0.292260994	-0.609125329	1.351500568	-1.293228045	0.677374715	-0.643815243	2.03924119	0.126623618	-1.311085651	0.08944274	-1.079682159
CISD3	-2.122591158	0.369457343	0.18517004	-1.16014317	-0.484439929	-1.205655839	-0.780497889	-0.591404602	-0.301417039	0.760981399	-0.179670013	0.689417615	-1.138447323	0.131542103	-0.68639452	-0.692521395	-0.508932134	0.627530215	-1.781037791	0.525615394	-1.751611576	0.898025645
CLCA4	-2.085432608	0.560979581	0.663513662	-0.86106204	0.733745203	-0.518808796	-2.577563078	-0.353786966	0.622092082	0.253819351	0.586205049	0.772832297	-0.433278384	0.405307987	0.877651902	1.166578077	0.415497941	0.364922503	0.787228697	-1.527088665	1.173498882	-2.158147745
CLCN2	-1.912592051	0.678679306	1.212265394	-0.149538947	-0.158375574	-1.620354218	-3.115731376	-1.138478791	-0.37994261	0.928668295	0.657540763	0.676471054	-0.541401906	0.021418088	0.00556972	1.20078041	-0.143926357	1.68401722	-0.4849878	1.114968518	1.824930559	0.499849403
CLDN2	-0.247839905	-0.291622627	-0.778613167	-0.360771667	-0.380333681	-0.324652165	-0.599700449	-0.452891357	-0.232571226	-0.366046169	-0.247839905	-0.321650868	1.262736364	-0.650855397	-1.200699365	-1.004691973	-1.044106344	-1.279548365	-0.63845088	0.927375064	-1.091660745	0.215457325
CLIP4	0.335114371	0.096962842	0.898901832	1.834520427	1.537244353	1.377377731	3.220563265	2.774628805	-0.622301598	-0.097857839	0.520330345	-0.091617019	-0.708001056	1.074510468	0.175662881	0.031234702	1.396498541	0.619222694	1.464423161	-0.501643553	0.368228906	-0.310502245
CLPB	2.195678135	-1.705769661	-0.452231335	-1.414270164	-1.630646094	-1.155519259	-0.528872288	-0.164856796	-0.53194761	-0.535360364	-0.47529258	-0.127545497	0.519509831	1.321460307	-0.805910857	-0.601940462	-0.974021362	-1.041320314	-0.532834875	-1.001229287	-0.589573807	0.908072904
CMC4	-0.381638711	-0.439211769	-1.081930861	-0.767547399	-1.069856166	0.162728971	2.772791261	1.312666694	-0.942845413	-0.223758825	-0.24523416	-0.988099673	-1.320176022	-0.359257467	-1.071007782	-0.648877759	-0.435307794	-0.659578881	2.08364963	2.126441074	-0.824756643	0.708829342
CMTM3	1.768061939	0.190103259	-0.535449231	1.194897615	-0.155937545	0.481578506	0.188670429	0.936283615	0.252974265	-0.333870256	0.719182584	-0.827439223	0.358122471	-0.006827807	-0.68730181	-0.614725502	0.445269262	-0.506073375	0.253556062	-0.545099798	1.887476314	0.14416643
CNNM3	-0.887911024	0.02722323	-0.778821548	-1.818062983	-1.430604113	-0.745568804	0.440065461	-0.03988975	-0.887911024	2.140584632	-0.938145655	-0.181872099	1.039228454	-1.509340655	-1.481353581	-1.532395023	-0.03958324	-0.386760436	-0.503526962	-0.019684527	-1.002538525	-1.120801936
CNPY2	-1.642000056	1.338481786	-0.217650357	-1.630324321	-0.297935713	-0.872880636	0.037309579	-0.719834962	-0.254095909	1.054999012	-0.61266331	0.045790964	1.436554177	-0.151438901	-1.503017012	-0.467176677	0.263064202	0.066483203	0.337974948	1.404831383	-0.941530917	0.610072649
COL11A1	-0.053723196	-0.311363223	-0.344703543	-0.532048561	-0.341668388	-0.100423328	0.143106709	-0.322751429	-0.263075126	-0.543894656	-0.394045311	-0.410880761	2.6784144	1.38485538	-0.768893373	-0.407728868	-0.538595244	-1.040526683	0.232511716	-0.844394649	1.075106068	-0.117891717
COL17A1	-1.261419164	0.502190298	0.618747957	-0.798673568	-0.563871774	-1.761073464	-1.774089855	-1.360422116	-0.718647742	1.35292837	0.498720238	-0.111106001	-1.496574333	0.907668657	-0.065230559	0.515693258	-0.148689794	0.340526738	0.434972908	-0.585765025	0.715468895	-1.514740469
COL27A1	0.261130059	-1.596859418	0.039938471	0.649811046	0.256004662	0.688143419	0.342246001	0.537404598	0.80450628	-1.582236267	-0.768335421	0.093910757	0.887951162	0.249344264	-0.625357764	-0.279214953	-0.336686897	-1.362384949	-0.761843701	2.020290689	1.170804401	-1.594743735
COMT	-0.965355906	0.462900318	-1.749365346	-1.144737742	-1.683166632	-1.189567114	1.28888233	-0.655048683	-0.637443187	1.508699034	-0.091074961	-0.415875824	1.008416181	-1.149159625	-1.607843956	-0.968244454	-0.759609267	-1.399334976	0.781186302	1.703923762	-0.833945872	-0.386516435
COPS7B	0.390989035	-0.627861866	-0.744770266	0.315528908	-0.557728747	-1.50028436	0.991422916	0.211561697	-0.463920718	0.443578367	0.363847192	-0.133947043	0.271658391	-0.587631557	-1.672272164	-2.462372092	-0.503278192	0.269965847	0.947695899	3.052894409	-1.501479678	0.644201403
CPNE1	0.996726392	-0.162815357	-1.076238546	0.133765066	-1.579805141	-0.489160609	-0.287288348	0.306771371	-0.820683579	-1.057507907	0.521948781	-0.960267092	0.103001611	0.462889714	-1.471190688	-1.265406328	-1.355939858	-0.513405846	0.246910378	1.728341554	-0.624942899	1.256205583
CR2	2.068942505	-0.724436247	0.042641862	1.549470939	-0.170116877	2.550903124	0.73108937	1.809949888	2.537324802	0.977800902	0.388614465	-0.630914074	-0.84392319	0.059669453	0.538912864	-0.538343546	2.304295927	2.321579263	2.098361141	-1.3883743	-0.20677912	-0.197256465
CREBL2	-1.139699115	2.053415028	-0.422538186	-0.291484068	0.815416559	0.729124016	1.966484578	1.170634969	0.691399353	-0.594441876	-0.160846276	-1.740868241	-1.451613822	-0.622465378	0.289362023	1.441090004	1.391183101	0.433047117	1.056242431	-0.377463443	0.906185612	-0.208297756
CRIP1	0.623306891	0.657104804	0.435277413	-0.210648881	-0.278591744	-0.192534132	-1.888328469	-0.200556636	-0.395119254	0.048985473	1.603053594	-1.423145589	1.084958184	0.237155886	-1.953537783	0.195939477	-0.75657938	0.724060306	1.462413131	-2.194272659	0.151866722	-1.19597727
CRYL1	-2.317057061	0.671950025	0.504306802	-1.391786341	-0.105444288	-1.077955002	-0.70533505	-0.781061015	-0.470281312	1.230768182	-0.491911353	0.54120229	-0.552796496	-0.277991871	0.830147341	0.743563911	-0.08241714	0.09165275	-0.740626866	1.200810469	-0.507044599	1.462163141
CSF1R	1.717385568	1.553674989	-0.476322877	0.383480057	0.284202408	0.636657028	0.92618589	0.96655428	0.441874055	1.415216288	1.773162819	-0.679024521	-0.996561143	-0.448889506	-0.06207007	0.050089142	1.305059985	-0.068473363	0.396291378	-0.716572439	2.05889644	-0.847945241
CSGALNACT2	0.371101865	0.317735269	-0.059528803	0.049347493	1.732638231	1.115650366	1.874955967	0.788431707	0.985835478	-1.53807577	-0.358082602	-0.318340978	1.582135975	0.910264194	-0.383205665	0.330419457	0.238389532	-0.511175522	1.635776535	-0.398136354	1.446595417	0.149590099
CSNK1G2	-0.718289401	-2.026778326	0.268032659	0.793971383	0.172440709	0.795720262	-1.158318962	0.511008584	1.437009015	-2.638964436	-0.209894937	0.825771958	1.575939313	-1.15614031	-1.462730925	-1.273656197	-1.593331925	-0.42220195	0.548286159	1.472001112	-1.571060394	0.772495314
CSPP1	-2.29832687	0.794435746	0.597065737	-1.392338715	1.150394332	-1.006438638	-0.755830373	-0.923781691	0.597065737	-0.712379431	-1.223326476	-0.652893116	0.776701297	0.562488093	-0.668811646	0.067216947	0.0604645	-0.308772024	2.022600017	1.424660852	-0.919583573	1.648831949
CTSH	2.062237219	-0.576865561	-1.457045822	0.919683692	-0.558386479	0.640462941	-0.336979047	0.531152335	1.070816564	0.214820748	1.049516228	-0.748701892	-0.427998141	-0.481322056	-1.874130701	-1.413563326	-0.784091538	-0.722684902	0.189697077	1.162695019	0.262446912	-0.783024835
CTSS	-1.492014171	0.516605203	1.291976627	-0.901031986	0.516605203	-0.434565768	-3.090952252	-0.729617547	1.107756404	-0.070652657	-0.04759743	0.87786429	-0.490247094	0.605282755	0.524742054	1.450519733	1.137813985	1.240058247	0.307429634	-1.189510166	1.264264261	0.394153444
CTSV	-0.205402493	-0.133933787	0.889514696	-0.738752392	-0.772869364	-1.617298286	-1.430901256	-0.382635907	-0.697654255	-0.438019162	-0.747395964	-1.401821672	0.032856537	0.373939203	-1.336722213	0.336474812	-0.888912201	-0.261763356	-0.386923547	1.890029341	0.088328496	1.647223871
CUEDC2	0.625144466	-0.140678578	-1.203235112	-0.454856446	-0.562659781	-0.194694242	2.575754986	1.68134494	-1.039653464	0.707644213	-0.28627735	-1.604387957	1.524808349	-0.557034314	-1.319327494	-0.912191232	-0.708521782	-1.645581159	0.408699957	1.398021701	-1.473874343	-1.118123788
CUL1	-0.118247515	1.006575566	-0.340537484	0.069735812	0.522564446	-0.445919422	2.223020954	1.371485133	0.017623747	0.090086049	-0.099540539	-0.829303789	-0.140042258	-0.064825576	-1.523832926	-0.153370508	0.329336812	0.119437106	0.012901171	1.32434339	0.393189576	0.64462845
CWF19L1	0.326839464	-0.436591274	-0.096568693	0.400623303	0.105654818	1.205923221	-0.467545916	0.785767435	-0.123305577	-0.31061284	-0.368930788	0.649352966	0.929740678	-0.027527045	-0.708217475	-1.487053271	-0.521740155	-0.35227505	1.286168202	2.875027558	-0.796520642	-0.010601631
CXCL11	-0.083589895	-0.233435473	-0.475308177	-0.190771064	-0.462276012	-0.421864276	-0.183443145	0.282691172	2.218145915	-0.167046605	-0.158515278	-0.600943357	-0.514709181	-0.793284047	-1.325076464	-0.363805811	-1.21964199	-1.321573414	-0.730106076	1.151578086	-0.792941372	0.19699851
