Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18
CUEDC2	-0.562512906	0.09718645	-0.707922934	-1.286752576	0.296655243	-0.055917052	-0.141508532	0.760874577	0.092640668	-0.230677302	0.370620623	0.080431674	0.918040544	-0.832709908	1.61271404	0.506108175	1.676488614	-0.443462251
CUL1	1.709211926	1.145005035	-0.138085097	-0.777449033	1.833247698	-0.344413722	-0.669449986	-0.282345026	-0.531887386	-0.641528258	-0.622946967	-0.148675748	0.451943088	0.224887435	0.960728462	-0.161896415	-0.743230206	-0.685292244
CWF19L1	-1.438467129	-0.350985338	-1.555100471	-1.589000369	0.978224516	0.242347882	-0.032067172	-1.461072666	-1.125642435	-0.389799829	-0.210080097	-0.030495286	0.668227758	-0.698346135	0.141945844	0.019607735	0.646975153	-1.55543623
CXCL11	1.174556135	0.231558192	-1.166856592	-1.383073319	1.354848783	-1.151406563	-1.143320163	-0.379202525	-0.873831836	1.352356944	-0.862938202	0.88758615	0.171456055	1.761062514	-0.781732934	0.961609229	-0.312704655	-0.250381324
CXCL5	0.520348462	0.472479181	-1.629125539	-1.886048832	0.455858165	2.301187528	-1.506503978	0.799521097	-0.11809241	-0.107347708	0.149162841	-0.18866994	-0.909656734	-1.257367516	2.166380544	0.345010534	0.379849341	-0.795997602
CYB5A	0.228924792	0.914213247	1.387895792	0.886331924	-0.30315123	-0.931367259	-0.589819176	0.548168627	-1.062599067	-1.706001847	1.240559227	1.282296426	0.398472729	0.663419017	0.741276964	0.011854198	1.029186194	0.447829581
DACH1	0.735490792	-0.066092348	-0.839597182	-1.228630699	0.364754178	-0.532720718	-0.251984025	-0.446919958	1.419275537	-2.639978085	0.520421836	0.182782941	0.426026445	-2.750361724	-1.455932674	-0.309896588	-0.352928773	0.300231394
DCPS	0.507391373	-0.149777861	-1.253125223	-1.779893795	0.29831202	0.417832926	0.229470845	0.225373314	0.019290108	-0.953619676	1.163312994	0.75600053	1.088321463	0.535261617	0.894252233	1.070624893	1.601725852	2.286896055
DDX20	1.755109013	-0.203205425	0.079798151	-1.007726784	0.84948722	-0.257271895	-1.12436515	-1.107024606	-0.598433213	-2.075437224	0.129899134	-0.412543893	-0.506374631	-0.487516284	-0.070289338	-0.108202291	-0.486880152	-1.68807971
DECR1	-0.878066836	-1.887098155	0.791192018	1.892555625	-0.726264565	-0.373186747	0.317590563	-0.360754823	-1.27023202	0.87958782	0.562613445	0.455673532	0.296416906	2.034044539	-0.616097088	1.041216903	0.126713562	0.881514206
DERL2	-1.208587634	0.040661258	0.826106059	-0.536506837	0.636447161	-1.78943281	-1.5055041	-0.071126021	0.245351032	-1.369396412	-0.896357674	-0.201768011	-0.514380347	0.949992192	0.297638106	-0.398160371	0.609977843	0.311920285
DHX30	1.910542432	-1.199490434	-0.794645662	-1.243067889	1.319993115	-0.47324988	0.501506459	-0.111632383	0.240036543	0.7758185	0.943022705	-0.164341393	1.059860078	0.592331187	0.76030117	0.450068167	0.911655766	-0.375131406
DHX34	1.284943348	-0.632290288	-1.993615896	-1.285893576	2.683907121	0.46904096	0.047889607	-0.374767706	1.413729961	0.48838427	1.295033594	1.295033594	1.263318361	0.250763288	-0.290719643	1.069856533	0.277034409	0.034941775
DIDO1	0.35518904	1.423791309	0.51726706	-0.291124678	2.874789906	-0.343469823	0.962411798	-0.376541804	-0.850398498	-0.481445225	-0.276886446	0.390940615	0.815629734	-1.593894873	0.490817249	0.854118343	-2.913758399	1.254339468
DLGAP5	1.355977161	-0.179192888	-1.492634577	-2.137953663	1.016841092	-0.677529601	-0.346808095	-1.825679362	-0.99444837	0.151816268	-0.103383902	0.524729999	-0.126841297	-0.48332255	0.424417036	-0.239129933	0.312084283	-0.805935718
DLL1	0.450084011	0.166014486	0.327819605	0.079452145	0.618018598	-1.580157875	-1.582688753	-0.220233505	-0.538714829	-1.875614962	-0.634431042	-0.60701286	-0.310003383	-1.263016929	-1.249928362	-0.775249208	-0.819862361	-0.126133957
DNAJC13	1.041944732	0.334563271	1.610099833	2.446441268	-0.808319636	-1.151181839	1.54369342	0.127369707	-0.961799626	-0.384340538	-0.46855978	-0.092598175	-0.883098279	0.816816144	0.686105719	-0.300893081	-1.150814031	0.102723607
DNAJC14	-0.144638748	1.079448009	0.602287898	-0.825224596	0.909869928	0.400621511	0.668627032	0.464446515	-0.109555735	0.515007146	1.523001063	0.796465081	1.587938167	0.499298408	0.851477658	1.11445527	1.711437461	0.24486787
DOCK2	-0.934374887	0.213839286	1.079700615	-0.03087939	-0.067225591	-1.530498145	0.413896159	3.898502356	-1.49582793	-0.834279041	-0.578687102	-0.010740971	-0.538810436	0.373029044	-0.25286204	-0.379900253	-0.546761394	0.166829395
DPY19L3	-0.792773821	0.311841941	0.073916813	-0.780776289	1.588439726	-0.797614122	-0.426962346	-0.607708295	-0.430887416	-1.89661403	-0.121591456	-0.574673456	-0.581356739	-1.430933943	-0.025068743	-0.297742638	-0.988449663	-0.135161368
DUSP14	1.217094702	1.943623812	-1.255283985	-2.513795668	1.879231809	-0.147911216	-0.650220959	-0.086125386	-0.2434692	-0.655999621	0.10187011	-0.24792838	-0.073535996	-0.395120754	0.60385569	-0.133551015	-1.551293589	-0.344411247
EDEM1	-1.215974572	0.123815263	1.176896342	-0.497218399	-0.60335371	-0.67672384	0.591114809	0.172063433	-0.957459235	-0.307082186	-0.523872779	0.068156588	-0.411122394	1.712376926	-1.422496162	-0.049447519	0.949954069	0.108987808
EDIL3	0.507550315	0.489274113	1.357315555	1.287931039	0.533887995	-3.270535115	-1.101691802	1.299331507	-1.139014236	-2.574013939	0.309875551	0.157853998	-1.852557981	-1.111720471	-1.031480394	-0.546037071	-1.784788141	0.519262918
EDNRA	0.911697043	1.175838699	0.075558113	-1.335731765	1.231671764	-0.047438283	-1.536000613	0.617145201	1.236635374	-2.12642504	0.167312012	-0.990831987	-1.727899631	-2.304448734	-1.442810641	0.347492149	-1.875718677	-0.214136884
EEF2	0.277920179	-1.673892522	-0.027086493	0.274204307	0.609622346	0.421816981	0.319119147	0.382830434	0.533780695	-0.098214008	0.820693847	-0.45286563	0.755661977	-0.040411317	0.443402139	0.342394187	0.80251414	0.467391654
EGF	-0.655835662	-0.306105757	0.649955731	-0.767320337	-0.99645039	-0.665922081	0.22192253	-0.651662754	-0.443470187	3.079214764	0.465520368	-0.744349972	-0.278312067	2.869691877	-0.443172644	-0.572316572	-0.379238926	-0.793009472
EIF2A	0.861597146	-0.220903913	1.072929618	-0.588256769	0.956955756	-0.911960873	0.302925287	-0.921067438	-0.657129899	-0.438753519	-0.183679558	-0.529713153	-0.931769	-0.088948701	0.97284124	-0.199257269	-0.40838149	0.720773905
EIF2AK2	-0.499363337	1.283879267	0.156808743	-0.288617027	2.802584212	-0.600853244	-0.328371834	-0.425976166	-0.619754585	-0.748514403	-0.956019125	-0.693720874	0.060253895	-1.076363702	-0.128845954	-0.30387109	-1.063049012	-0.214283626
EIF3B	0.887840993	0.694567772	-1.296740108	-1.877766011	1.382669011	0.073048492	0.002805679	-0.513538254	0.448836247	0.237286357	0.916744827	0.383881107	1.192002764	0.677017274	1.505138937	1.909298566	0.014761937	0.152030752
EIF3E	0.004406858	1.78980304	-0.816673791	-0.736266161	2.227830798	0.213078497	0.611014418	-1.587556225	0.10079947	-0.097551806	0.1375612	-0.464776942	-1.217351937	-0.953089522	-0.454953704	-0.162192858	-1.263559575	0.118306168
ELOVL6	0.175927471	-0.104693922	-0.133313991	-0.131257216	-1.691766018	0.44504831	-0.71162281	0.077414829	-0.967252185	0.576446937	0.140089551	0.439374749	-0.08636538	1.264138031	0.014846418	-0.501400992	0.217183267	-1.574168542
ELP2	-0.280817546	-0.578611566	-0.305677516	-1.310643775	1.410311667	-0.585803254	-1.526497137	0.101386617	-0.029031845	0.632404496	-0.355213674	0.426402778	-0.46093962	0.348346375	1.558595544	0.397114762	1.446078353	1.020365767
EMC8	1.79128742	0.584348867	-1.041125119	-1.223193629	2.032899574	-0.089693817	0.202926443	-0.505786588	-0.402738347	-2.622156147	0.267947513	0.585674846	0.976083853	-0.058929377	0.350663871	-0.154075503	1.128874259	-0.211024036
ENTPD3-AS1	0.234133505	-1.109781702	0.253147324	2.206133053	-1.844728709	-0.715201221	0.204765913	-1.013004533	0.369495851	-0.38331908	-0.724718023	0.292849722	-1.66071871	-0.216127261	-0.542486107	-0.13947408	-0.227764518	-0.743865382
EPB41L4A	-1.557342752	0.676768958	1.279343172	0.965242651	-1.730549445	0.334809777	-0.392318409	0.086822827	-0.616089373	0.451788234	1.347742026	0.831477139	0.245966474	1.619298578	-0.267780694	-0.486726286	0.658075307	-0.032041999
EPHA3	0.227357517	1.550119411	1.388344663	0.174241673	-0.359566516	-0.405952628	-0.896338027	2.493182391	-0.750082797	-0.797120163	-0.611169929	-0.283083715	-0.880854663	-1.069120349	-0.781115217	-0.797663963	-0.783079187	-0.528023999
EPHB3	1.327185126	-1.65224484	-0.704654955	-0.581203367	-0.513007839	0.531214148	-0.206423845	-0.343833514	-0.235359651	-0.916940428	0.020102453	0.256445389	1.244140447	-0.804780376	-0.13595635	-0.374997115	1.067129172	0.094975146
EPHX2	-1.489739674	-0.125817951	1.389523016	1.520359887	0.917345957	0.370283545	0.18802198	0.714225402	-0.1816721	1.136073322	0.898100345	0.870694807	-0.299915053	2.786160374	0.215523753	-0.563237215	1.39632294	0.325560348
EPS8L3	0.493168657	0.450171713	0.316507319	0.440095854	0.002637685	0.288055778	0.328276891	0.067515551	0.736814752	0.546497381	0.09192235	-0.191544704	0.686580491	1.068551661	0.265408714	0.180046916	0.119484234	-0.210720177
ETFB	1.059582853	-0.445236093	-1.444776746	1.023259411	-0.063389369	0.381115715	0.487742649	0.502591346	-0.832698421	0.31082565	1.911954015	0.599370229	0.435575455	0.806856293	-0.504136581	0.20966806	1.395744367	0.890583446
ETFDH	0.498612803	-0.54022026	1.935804706	2.176390021	-1.243834038	-1.499443585	-0.666463433	0.501191498	-0.774241588	0.288975987	0.132700128	0.148122461	-0.267299758	0.859482116	-0.520004516	-0.173990463	0.233253709	-1.284504847
EXOSC2	1.523640776	0.30840998	-0.475208591	-1.30163465	0.959644325	-0.833572398	0.406977847	-0.800746972	-1.291648624	0.756066598	1.091742341	0.30828431	1.208047316	0.562932033	0.127439407	1.559839757	0.968298495	-0.188270694
FADS2	0.468935481	-0.325038745	-1.33144807	-1.449356822	0.185535422	0.135463836	-0.172703542	-0.140200248	-0.184807338	-0.098926332	-0.015114071	-0.483959999	-0.536335871	0.679089152	0.054248908	-0.837273248	1.127998815	1.251133806
FAM131B	-0.199446719	3.056527012	-0.842024135	-0.346573777	0.314485854	-0.102973457	0.376186534	0.98384898	-0.7893046	2.222334926	-1.01319312	0.970152375	-0.53638274	-0.116991079	-0.810353162	-0.46678585	-0.115970578	-0.231328897
FAM150B	-1.613809551	-0.168536843	2.795403404	0.967097344	-0.455943079	-0.033348444	-0.028831113	-0.486017992	-0.552143323	-0.289019684	-0.639119172	-0.757888695	-0.11679943	-0.519846232	-0.041258021	-0.718945648	-0.667027011	-0.434398539
FAM160B1	0.153377044	0.844846035	-0.432793796	-0.589675475	0.93164012	-0.830290589	-1.138910838	-0.014088444	-0.038315374	-1.675552653	-1.892825401	-0.719527465	-0.998823439	-0.885358627	-0.436073629	-0.801852392	-0.941011401	-1.239933717
FAM60A	1.60606559	1.085930805	-0.220710044	-0.741043471	1.691128894	-0.252811592	-0.056065932	0.175758593	0.610648758	0.362541577	0.7126827	0.360916797	0.850708242	-0.898281116	0.93231933	0.411290839	0.682547629	1.093237659
FBXL6	1.675686913	-0.252800649	-0.268217871	-0.150558198	1.11471861	-1.409778248	1.190525446	-0.731925507	1.317399976	-0.029981268	1.379265089	0.325681223	1.104842212	0.950474699	0.214325312	0.610824224	0.185477841	0.5146351
FBXO22	2.615926376	0.839031687	-0.42380467	-1.155566458	2.027972818	-0.703860257	-1.317043386	-0.39146811	-1.443636665	-0.143676344	-0.918100846	-0.588957502	0.121606831	0.187766619	1.344085167	-0.324364021	-0.186277736	-0.256103286
FBXO33	0.441446269	0.158622308	0.391388726	0.063399114	1.86112074	-1.75374413	-0.025004086	-0.132671092	-0.916452767	-1.479289351	0.179802432	0.40945005	-1.412312263	-0.539813029	0.044182401	-1.392540273	-0.270147204	0.171165512
FGB	0.334331121	-0.702212044	-0.297631389	0.032086662	2.157243857	-0.546923236	-0.294321518	-0.488455213	-0.072353616	-0.766354422	-0.770832216	-0.433051641	1.759771022	-0.193118528	-0.959118985	-0.436215284	-0.743459533	-0.593963738
FGFBP1	0.819127071	-0.776135366	-0.333688438	-0.139186171	-2.063532591	0.221655763	0.098452349	-0.104491511	-0.456498098	0.379060116	-0.223034963	-0.632735524	-0.515130579	2.344859815	-0.013250184	-0.682452412	1.258116364	0.459788839
FGGY	0.056488811	-0.484811034	-0.293581886	-0.509731812	0.164884258	-0.2059201	-0.706345064	-0.331376878	-0.504717862	-0.590071317	1.838261829	-0.379723902	1.557143199	-1.060255762	0.026271979	0.996038939	-0.224567403	-0.072772341
FIBIN	0.327163819	0.228526163	0.001633739	-1.332746016	1.489724803	-1.371646113	-0.755825185	2.858846052	-0.810884292	-1.507128191	-0.124831754	-0.1126164	-1.35239123	-1.145132352	-1.733110163	-0.32281926	-1.150952206	0.718205311
FKBP1A	-0.215712428	1.549357939	1.447752888	1.06330723	2.291948788	-0.558884519	-1.238904571	0.15613808	-0.980119237	-1.129466345	0.634846896	-0.278733901	-0.773732171	-0.228646927	-0.787340651	0.97270295	-1.414941223	-0.631658161
FMN1	-0.608627251	-0.392868232	0.525974171	2.903837688	0.312321107	-0.497474719	1.150772143	-0.142275345	-1.175792685	0.380255768	1.190387023	-0.453651995	-0.372373555	1.745433065	-0.767715998	-0.711860813	-1.04301939	0.029353167
FMO5	-0.98524218	0.128808271	1.931091892	1.736667848	-1.952138132	-0.189567962	-0.124648883	-0.116111854	-1.439942205	0.593376486	2.40502178	0.254265064	-0.207130531	0.367970433	-1.096284419	-0.387187051	-1.099094981	0.011384676
FOSB	-0.516395478	0.045672902	-0.770350954	0.380997482	-1.210710184	0.293767482	-0.415468075	1.274859091	-0.889472932	-0.718244555	1.374408422	-0.701427118	0.298032937	0.611416042	-0.164150608	-0.643036736	-0.845369875	0.166607756
FOXD2-AS1	0.233777262	-0.906055692	0.256442466	1.710370276	-1.154176444	0.013729865	0.578978698	-0.791893191	1.17489365	0.514988928	1.467411623	-0.154845623	-0.168303389	0.596417375	0.69047598	0.151059609	0.547622171	0.263444066
FOXP4	0.919413677	-0.31021606	-0.183968076	-0.001589664	0.873843417	-0.091751454	-0.73567656	0.132586514	0.939852754	-0.675854605	0.531882278	1.026365415	0.917968467	-0.083295037	0.795232335	1.356634202	-1.00497973	0.150706599
FOXP4-AS1	1.455944792	0.72389108	-1.250469737	-1.31062559	1.568686576	-0.768502668	0.027794671	-1.906110014	0.100504832	-1.009760484	-0.827212871	0.44577311	0.502709031	-1.529845916	0.030539738	0.974438729	-0.776011824	0.3574995
FSCN1	0.19786417	-0.450591243	-0.853713833	-1.012798716	0.438197732	-0.932002063	-0.55487109	1.071286817	-0.839166021	-0.839747976	-0.86721354	-0.163115005	-0.736517229	-0.716296915	0.589263051	-0.448011182	3.002118906	-0.297208305
FSIP2	-1.368423246	-0.598292265	0.394161191	2.721123287	-1.333277045	1.642921801	0.708739308	0.982193798	0.116721524	0.521307091	0.110696077	1.721780386	-0.17366696	1.383980106	0.393351829	-1.728286533	0.990917228	-0.909226348
FZD6	1.018256269	0.982348778	0.233579562	-0.626572321	1.562665984	-0.272247026	0.066932716	-0.583651119	-0.480346604	-0.680416637	0.110512766	-0.07639677	-0.192606212	-0.783353145	0.307347438	0.257731074	-0.491263619	-0.244048315
GARS	0.553001214	0.168496539	-1.19482444	-2.011798299	1.103842279	0.032536067	-0.794626105	-0.92738996	-0.485238398	-0.634681582	-0.155726455	0.191129126	0.701623128	-0.532628408	0.837443758	1.274248836	-0.03973144	-0.88188336
GAS7	-1.116743159	-0.21339226	0.270281811	0.028673846	-0.441393058	0.010942096	0.532960357	2.541981596	-0.195631835	0.312622103	-0.023739483	0.626192404	-0.906673362	0.031316649	0.116310948	-0.015409468	-0.279064393	-0.505821144
GATAD2A	0.500730013	0.891310662	-0.588965358	-0.693083773	1.335978268	1.107655399	-1.389995312	-0.932975555	-0.448853272	0.779333242	0.217517969	-0.107616318	0.62557034	1.972284693	1.529517075	0.347005005	-0.651387311	-0.944170099
GCN1	1.318786557	-0.084907696	-1.222923615	-0.778252036	1.517915744	0.702308009	0.0978493	-0.462012506	-0.287836296	-0.179140795	0.18381714	-0.342089634	0.562478997	0.237809536	0.969652845	0.636082003	1.555205849	-1.229747547
GDAP1	0.200887239	-1.263367347	-0.504592009	-0.960193077	0.93715439	-0.759513019	0.020342685	-0.508457878	-0.562463388	-0.042406981	0.409245768	-1.201650159	-1.354440073	-1.092763585	2.080599346	-0.563250915	0.228008821	0.445553526
GDE1	0.394535492	-0.23394292	0.598401121	1.107528782	0.627349602	-0.02884692	-0.342667839	0.402271353	0.590333775	1.023659633	0.758523845	0.510295755	-0.64194465	0.32273851	0.453504074	1.00395915	0.130128904	0.654413753
GIMAP1	-1.285089876	0.062291273	1.913734701	0.135638373	0.073485097	-0.600238523	0.12726986	0.301338453	0.148218295	0.457869869	0.513374503	0.064396745	0.29620534	0.797100001	0.117256613	0.215978715	0.261123222	1.583735251
GLCE	1.350368867	0.767237991	0.043282518	-0.279966342	2.289717113	-0.062278428	0.126875333	-0.835931669	0.014946848	-0.747767385	0.779113621	-0.022258853	1.042779337	-0.339890703	-0.986027048	-0.020897423	0.047885529	-0.309891572
GLP2R	-0.742270647	0.020567774	1.492591886	0.497406368	-0.217066389	0.457717506	-0.264259611	-0.264233051	-0.701961686	1.696320711	-1.192921516	0.597168976	-0.229134896	0.856553169	-0.110455496	-0.61027734	0.019246641	-0.331437879
GPAT3	-0.938302511	0.414012	0.758119711	1.472677012	-1.123751623	0.447572315	-1.842678648	1.197848217	-1.08072928	1.488095557	0.990913903	0.700696126	0.135280673	1.380898567	0.022128172	-0.809929673	0.890684722	-0.51003078
GPD1L	-0.143510777	-1.060754791	1.118892872	2.128943257	-0.107144112	-0.183490072	1.042124983	-0.105868194	-1.319412256	1.080547059	0.870447609	-0.272732649	-0.101756235	1.418367234	-0.690262172	0.059332182	0.463071721	-0.275569783
GPKOW	1.174562317	0.302459863	-0.185842634	-0.345698141	1.654157585	-0.031240271	-0.453465547	-0.355933002	-0.539237382	-1.127311808	0.106814221	-0.145331729	2.670207004	-0.44990685	0.427636715	1.106501887	-0.545095895	1.738437937
GPT2	1.822611331	-0.450018388	-0.962908032	-0.855298111	1.646289777	-0.865278006	0.214353529	-0.626055843	-0.896035432	-1.697997946	0.024059375	1.614726294	0.774373887	0.421500945	0.221561545	0.469669918	1.645332454	-0.90242846
GRAMD1C	-0.869314235	0.998594646	1.183731752	2.284906953	-1.325683232	-1.56474815	1.293318295	-0.283655654	0.32326543	0.050286077	0.68908366	-1.555044682	-0.238205199	0.453113446	-1.491781978	-1.004644406	-0.234626618	-0.022351714
GRAMD2	0.502993087	1.063892278	-1.156450891	-1.936288808	2.706167891	-0.019351831	-1.326121737	-1.047762586	0.894590738	-1.152139601	0.06981491	-1.336494995	1.544534192	-0.63105421	-0.846650413	-1.549122189	-0.183553969	-1.126600699
GSR	0.21752476	0.349071612	0.149601347	0.686789225	0.810769059	1.19663724	0.893601063	0.216646416	-1.077030927	0.110265433	-0.7819925	0.225946503	-0.776552969	1.649280628	-0.398443894	-0.114475362	0.71528822	-0.914369291
GSTK1	-0.942808512	0.880126682	0.281654334	1.102325642	-0.286594449	-0.762501084	0.580295065	0.874131836	0.460155557	0.578767614	-0.830310302	-0.337861629	-0.397862928	2.426789626	0.488123586	-0.157127758	0.853383912	2.124497584
GTF2H1	1.056097745	-0.686958885	-1.366729934	0.324892452	1.232758968	0.25490934	-0.012597348	-0.873577762	0.149976628	0.081626512	0.088594484	0.279983126	0.192054745	-0.887020713	0.001546509	0.317443403	-0.67252021	-1.532376834
GYLTL1B	1.970456513	-1.302696134	-1.124884739	-0.656312316	-1.250178873	-1.085681047	-1.062138049	0.302595007	2.250179057	-1.942249398	-0.072702264	-0.100289033	0.779044895	-1.092308484	1.881246891	-0.928445362	-0.388651192	0.637280324
